sensor_id,sensor_code,sensor_type,status,firmware_version,location_name,latitude,longitude,last_seen,created_at,village_id,village_name,district,state,population,reading_count,latest_reading_at,latest_quality_score,latest_ph,latest_turbidity,latest_ecoli
776266e5-71f8-4ea4-8cdb-03d6dfe4b0d5,JAL-0149,water_quality,active,1.0.0,Bilgi Pz monitoring point,16.34722,75.62222,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.788702,28f2aa76-42bd-488d-a0c0-027a80fe2b1a,Bilgi Pz,Bagalkote,Karnataka,8604,12,2026-04-01T08:16:52.826469,83.9,6.89,2.85,2.7
424705f9-1fc6-4415-9908-b78ff066768c,JAL-0150,water_quality,active,1.0.0,Binjawadgi monitoring point,16.06389,76.10833,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.794723,442c6aeb-dcff-402e-b55a-c1a376b3f554,Binjawadgi,Bagalkote,Karnataka,8777,12,2026-04-01T08:16:52.826469,83.71,6.9,2.89,2.7
cabe97b3-a58b-473b-af2e-9b0f8e982b36,JAL-0151,water_quality,active,1.0.0,Adikattukulangara monitoring point,9.17667,76.53,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.800927,b6d7ccf4-e9b9-47eb-976b-ca206f45a258,Adikattukulangara,Alappuzha,Kerala,8950,12,2026-04-01T08:16:52.826469,83.52,6.91,2.93,2.7
fe4ea85d-2f9c-453e-937a-fa47297ff162,JAL-0152,water_quality,active,1.0.0,Alapuzha Town monitoring point,9.48333,76.34417,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.806648,8423118c-c7f6-4a87-9d98-0506abe0578d,Alapuzha Town,Alappuzha,Kerala,9123,12,2026-04-01T08:16:52.826469,82.93,6.92,2.97,2.8
174dc33c-30fd-45d4-84e1-010bde1cf4bf,JAL-0153,water_quality,active,1.0.0,Alleppey monitoring point,9.49167,76.32639,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.812256,592d39cb-42ec-4723-b5db-3d5f33de7019,Alleppey,Alappuzha,Kerala,9296,12,2026-04-01T08:16:52.826469,82.74,6.93,3.02,2.8
28e3c264-490b-4b1e-ad45-19020775c8f0,JAL-0154,water_quality,active,1.0.0,Ambalapuzha monitoring point,9.38333,76.3775,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.819231,47134289-d383-44b0-8f6c-76c8372208bf,Ambalapuzha,Alappuzha,Kerala,9469,12,2026-04-01T08:16:52.826469,82.55,6.95,3.06,2.8
672f3779-5224-4d71-b4e7-4dcb9efc3bc1,JAL-0155,water_quality,active,1.0.0,Aranootimangalam monitoring point,9.23333,76.57639,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.825221,8541934b-ca43-4bda-8a34-bdc959f5d795,Aranootimangalam,Alappuzha,Kerala,9642,12,2026-04-01T08:16:52.826469,81.96,6.96,3.1,2.9
4951f0fc-aa8c-4544-ae7a-eadeaacb5d31,JAL-0156,water_quality,active,1.0.0,Arukutti monitoring point,9.85,76.31667,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.832216,3ab52395-5938-45da-a37e-35d81871d866,Arukutti,Alappuzha,Kerala,9815,12,2026-04-01T08:16:52.826469,81.77,6.97,3.15,2.9
f2aa1f03-fcaf-470e-a909-5bd95bdca673,JAL-0157,water_quality,active,1.0.0,Arur monitoring point,9.86972,76.305,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.838249,9fb54d87-cd87-4325-aeea-47b0e511c095,Arur,Alappuzha,Kerala,9988,12,2026-04-01T08:16:52.826469,81.59,6.98,3.19,2.9
6586730e-2132-4f42-8193-b6fb9762bece,JAL-0158,water_quality,active,1.0.0,Champakulam monitoring point,9.41056,76.41472,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.844033,c6e63474-ee65-4ccd-9591-98b573f50880,Champakulam,Alappuzha,Kerala,1161,12,2026-04-01T08:16:52.826469,81.0,6.99,3.23,3.0
3ea9746a-cdcc-486a-8446-fa6c1496a82b,JAL-0159,water_quality,active,1.0.0,Chandirur monitoring point,9.83333,76.3,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.850038,6f064de1-6800-4081-80c9-055871a9de2b,Chandirur,Alappuzha,Kerala,1334,12,2026-04-01T08:16:52.826469,80.81,7.01,3.27,3.0
099ee6b8-46b8-45a3-82f5-4605717183c2,JAL-0160,water_quality,active,1.0.0,Charummud monitoring point,9.17333,76.60694,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.855540,b2163270-9775-4206-9f3f-043460c43b7c,Charummud,Alappuzha,Kerala,1507,12,2026-04-01T08:16:52.826469,80.62,7.02,3.32,3.0
790693ad-3775-41d8-bbe1-990c994308a9,JAL-0161,water_quality,active,1.0.0,Aalirajpur monitoring point,22.29861,74.35361,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.859865,cea973db-831b-4498-b67d-687b7720e156,Aalirajpur,Alirajpur,Madhya Pradesh,1680,12,2026-04-01T08:16:52.826469,80.03,7.03,3.36,3.1
fb978f2a-cde5-47db-9a79-da89d51dadce,JAL-0162,water_quality,active,1.0.0,Alirajpur monitoring point,22.30944,74.3525,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.865737,6f86fc81-ac8c-46c6-b9b6-25e973d640c1,Alirajpur,Alirajpur,Madhya Pradesh,1853,12,2026-04-01T08:16:52.826469,79.84,7.04,3.4,3.1
7a69adea-994b-425c-9c43-9a0c0c796024,JAL-0163,water_quality,active,1.0.0,Ambua monitoring point,22.43,74.43722,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.871015,99f35c07-5ed1-403d-b636-43f5a91df54e,Ambua,Alirajpur,Madhya Pradesh,2026,12,2026-04-01T08:16:52.826469,79.65,7.05,3.44,3.1
f355f455-88b8-416b-b86d-db8edfc229b9,JAL-0164,water_quality,active,1.0.0,Badaguda monitoring point,22.42972,74.51722,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.876739,2d0af200-feb7-4947-b013-71d1d548630f,Badaguda,Alirajpur,Madhya Pradesh,2199,12,2026-04-01T08:16:52.826469,79.46,7.07,3.49,3.1
400b4b4c-aea3-4c9c-849e-fca5b0881f77,JAL-0165,water_quality,active,1.0.0,Bhabra monitoring point,22.53,74.3325,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.882359,c82b1c47-40ba-4366-9150-9d49877b5032,Bhabra,Alirajpur,Madhya Pradesh,2372,12,2026-04-01T08:16:52.826469,78.87,7.08,3.53,3.2
328b75c1-0488-43ed-96e9-7bf69582764c,JAL-0166,water_quality,active,1.0.0,Bhabra New monitoring point,22.54861,74.31944,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.888553,85a8e8f8-f598-4f3e-8bed-1fbb834b9e10,Bhabra New,Alirajpur,Madhya Pradesh,2545,12,2026-04-01T08:16:52.826469,78.68,7.09,3.57,3.2
f49105cb-1b87-48f9-b807-57c6dd4a6725,JAL-0167,water_quality,active,1.0.0,Borkua monitoring point,22.22361,74.34222,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.895223,95e00f1b-81e1-4413-bd10-1aa934b3fb05,Borkua,Alirajpur,Madhya Pradesh,2718,12,2026-04-01T08:16:52.826469,78.5,7.1,3.61,3.2
129c5066-3ecf-4b5b-93ba-817aded6bb83,JAL-0168,water_quality,active,1.0.0,Chandpur monitoring point,22.35694,74.2425,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.902434,90a62d7e-c237-4eba-b2ae-8f81be2c8ba3,Chandpur,Alirajpur,Madhya Pradesh,2891,12,2026-04-01T08:16:52.826469,77.91,7.11,3.66,3.3
1b2881e1-2cf8-49b8-b982-cef80bd2b62d,JAL-0169,water_quality,active,1.0.0,Fatta monitoring point,22.25944,74.59806,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.907017,3e152620-dfc9-4ea3-80c7-0f87477693bd,Fatta,Alirajpur,Madhya Pradesh,3064,12,2026-04-01T08:16:52.826469,77.72,7.12,3.7,3.3
56e796cf-5bb5-4b2f-9894-024ef77d4e6e,JAL-0170,water_quality,active,1.0.0,Jobat monitoring point,22.41333,74.57111,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.913275,bc0b653d-32a1-4b1c-bd9d-b15b7c9c4c11,Jobat,Alirajpur,Madhya Pradesh,3237,12,2026-04-01T08:16:52.826469,77.53,7.14,3.74,3.3
b70fb3eb-8348-46d3-8a91-5ad837a419ff,JAL-0171,water_quality,active,1.0.0,Akole_pz monitoring point,19.53333,74.03333,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.918953,3a3a08d5-e3a0-4b30-bf1d-c391ab532f0d,Akole_pz,Ahmednagar,Maharashtra,3410,12,2026-04-01T08:16:52.826469,76.94,7.15,3.79,3.4
192edadf-0940-45b0-9c05-5dbc5c66ec4e,JAL-0172,water_quality,active,1.0.0,Ambi Khalsa_pz monitoring point,19.32778,74.175,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.925822,9711bd27-4d33-4443-b1c1-b2504b33aecd,Ambi Khalsa_pz,Ahmednagar,Maharashtra,3583,12,2026-04-01T08:16:52.826469,76.75,7.16,3.83,3.4
606ad448-89a8-4052-bff5-a4d6f8bfba5e,JAL-0173,water_quality,active,1.0.0,Ambikhalsa monitoring point,19.35,74.175,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.931224,aa034c65-582c-4bdc-a8d2-7caae01f0937,Ambikhalsa,Ahmednagar,Maharashtra,3756,12,2026-04-01T08:16:52.826469,76.56,7.17,3.87,3.4
9afdcb16-60c7-44e1-bbcc-5bd886ba4614,JAL-0174,water_quality,active,1.0.0,Arangaon_pz monitoring point,19.025,74.71806,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.937177,599b7564-e194-447e-a879-6ae821b9049d,Arangaon_pz,Ahmednagar,Maharashtra,3929,12,2026-04-01T08:16:52.826469,75.97,7.18,3.91,3.5
3f49d3c4-9257-49b9-b6f0-2954124e97f7,JAL-0175,water_quality,active,1.0.0,Babhuleshwar monitoring point,19.6,74.50833,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.945064,470514b2-e1f8-4a3e-ab1c-6997cbe73845,Babhuleshwar,Ahmednagar,Maharashtra,4102,12,2026-04-01T08:16:52.826469,75.78,7.2,3.96,3.5
8668bb20-78f8-4f1b-9ee5-f55990ac2e1a,JAL-0176,water_quality,active,1.0.0,Bambori monitoring point,19.28889,74.7375,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.952278,045e851a-e4e1-49be-a59e-b0989b20839b,Bambori,Ahmednagar,Maharashtra,4275,12,2026-04-01T08:16:52.826469,75.59,7.21,4.0,3.5
b980cefd-d55b-41dd-95a6-a4187a0a36dc,JAL-0177,water_quality,active,1.0.0,Banpimpri monitoring point,18.83333,74.86667,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.959786,2ca269d9-a79c-4aa4-9485-c4b6f354efc4,Banpimpri,Ahmednagar,Maharashtra,4448,12,2026-04-01T08:16:52.826469,74.77,7.22,4.04,3.6
cf5238f8-ccc6-49fc-9464-67b9913267ca,JAL-0178,water_quality,active,1.0.0,Baradgaon Sudrik monitoring point,18.45833,74.82333,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.966415,5a38fc7a-c3d9-49fa-9a56-f955f54a5be0,Baradgaon Sudrik,Ahmednagar,Maharashtra,4621,12,2026-04-01T08:16:52.826469,74.34,7.23,4.08,3.6
503251d9-6713-4e2c-a049-4682bbbe7bf2,JAL-0179,water_quality,active,1.0.0,Belvandi (bk)_pz monitoring point,18.72583,74.59417,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.974085,3dfc379d-1b2b-48ae-8c9a-85f24ebe371b,Belvandi (bk)_pz,Ahmednagar,Maharashtra,4794,12,2026-04-01T08:16:52.826469,73.85,7.24,4.13,3.6
ff2d5222-533c-4138-aefa-687ce20f5f30,JAL-0180,water_quality,active,1.0.0,Bhanas Hivre monitoring point,19.48944,74.96722,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.981852,db25fe5f-5b76-4f57-b89b-066170b823b5,Bhanas Hivre,Ahmednagar,Maharashtra,4967,12,2026-04-01T08:16:52.826469,84.58,7.26,4.17,3.6
67bbbaf6-17b2-4974-acff-e33e89c28f4b,JAL-0181,water_quality,active,1.0.0,Jiribam monitoring point,24.80722,93.80722,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.990314,466201b3-cbbc-424b-ab0b-1dc8bdd13d6c,Jiribam,Imphal East,Manipur,5140,12,2026-04-01T08:16:52.826469,83.94,7.27,4.21,3.7
f103fdda-cb4a-4563-a1ca-23200fe799c9,JAL-0182,water_quality,active,1.0.0,Bajengdoba monitoring point,25.88611,90.5125,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.997357,7ea9ecd2-c40d-4afa-a417-66cf4cb7e508,Bajengdoba,East Garo Hills,Meghalaya,5313,12,2026-04-01T08:16:52.826469,83.64,7.28,4.26,3.7
4029e291-f424-4962-8c45-9618220ef47b,JAL-0183,water_quality,active,1.0.0,Darugiri monitoring point,25.61917,90.7675,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.004513,2895b321-efa8-4646-9ef0-38d31fb23d1a,Darugiri,East Garo Hills,Meghalaya,5486,12,2026-04-01T08:16:52.826469,83.0,7.29,4.3,3.8
e2210d4b-521e-4b26-ab57-570a7273945d,JAL-0184,water_quality,active,1.0.0,Depa Sarangma monitoring point,25.86667,90.78333,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.013233,76bcd95c-98ef-4290-8ea7-b9bea5d86f58,Depa Sarangma,East Garo Hills,Meghalaya,5659,12,2026-04-01T08:16:52.826469,82.76,7.3,4.34,3.8
faed0581-ca8b-48ef-95fa-a73db2ebad3f,JAL-0185,water_quality,active,1.0.0,Kharkutta monitoring point,25.90556,90.89444,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.020087,cf2377fd-840f-4fd6-ab7c-3e5e445ba045,Kharkutta,East Garo Hills,Meghalaya,5832,12,2026-04-01T08:16:52.826469,82.52,7.32,4.38,3.8
1ca62a2a-1f97-49c0-85ea-ded7a97c2fd8,JAL-0186,water_quality,active,1.0.0,Mendal monitoring point,25.82472,90.46583,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.025168,8eebef4f-640e-421e-8b18-3335e6a1b924,Mendal,East Garo Hills,Meghalaya,6005,12,2026-04-01T08:16:52.826469,82.22,7.33,4.43,3.8
bfbdc5ac-b6cf-431d-97f1-652c3a15bbf0,JAL-0187,water_quality,active,1.0.0,Mendipathar monitoring point,25.92083,90.50833,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.032196,a4e1154f-ae95-4e5f-b865-33ccc18632b0,Mendipathar,East Garo Hills,Meghalaya,6178,12,2026-04-01T08:16:52.826469,81.58,7.34,4.47,3.9
6b8a1f61-07a4-4ae0-add8-4c097c7c5ed8,JAL-0188,water_quality,active,1.0.0,Rongjeng monitoring point,25.66667,90.80417,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.038644,12765111-dfdd-45bb-aad3-b103acbc9ec2,Rongjeng,East Garo Hills,Meghalaya,6351,12,2026-04-01T08:16:52.826469,81.34,7.35,4.51,3.9
584653ba-426d-4650-83a0-522479bd6d02,JAL-0189,water_quality,active,1.0.0,Rongmil monitoring point,25.73611,90.82444,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.044607,7ecf9bb8-bee8-4974-834d-9c9d685c73b6,Rongmil,East Garo Hills,Meghalaya,6524,12,2026-04-01T08:16:52.826469,81.1,7.36,4.55,3.9
ab79a48b-a92b-4dd5-bf5f-201c6f531aa0,JAL-0190,water_quality,active,1.0.0,Williamnagar monitoring point,25.51,90.51944,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.050961,2bdfa1a6-ffac-4d28-8149-96dac400225d,Williamnagar,East Garo Hills,Meghalaya,6697,12,2026-04-01T08:16:52.826469,80.4,7.37,4.6,4.0
e7a4a1f3-5265-45a8-80fe-bdea246cba0a,JAL-0191,water_quality,active,1.0.0,Balat monitoring point,25.20556,91.4,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.057218,75751077-93a1-471f-9661-147643040a6e,Balat,East Khasi Hills,Meghalaya,6870,12,2026-04-01T08:16:52.826469,80.16,7.39,4.64,4.0
5cf901d9-e1ae-4667-a8b5-d52d5624e087,JAL-0192,water_quality,active,1.0.0,Chumkidima monitoring point,25.8,93.79583,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.062998,8f4ca198-e870-40c7-a64f-13b010cbe25c,Chumkidima,Dimapur,Nagaland,7043,12,2026-04-01T08:16:52.826469,79.92,7.4,4.68,4.0
3ed1960b-9339-4ba5-a889-b38463cd76f3,JAL-0193,water_quality,active,1.0.0,Dgm Colony monitoring point,25.91278,93.71528,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.069190,d0c0714f-6631-4c49-be25-ab56149de9dd,Dgm Colony,Dimapur,Nagaland,7216,12,2026-04-01T08:16:52.826469,79.28,7.41,4.72,4.1
736d667b-f313-447f-9f0f-7254ec06b33a,JAL-0194,water_quality,active,1.0.0,Dhansiripar monitoring point,25.76667,93.61667,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.075493,a8456236-8aec-40e2-891c-cd1f2b0bb91c,Dhansiripar,Dimapur,Nagaland,7389,12,2026-04-01T08:16:52.826469,78.98,7.42,4.77,4.1
08de6c8c-be94-4166-94d0-93c84672a50b,JAL-0195,water_quality,active,1.0.0,Dimapur monitoring point,25.90556,93.7125,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.081438,221094fe-108a-442c-8a8e-be93e955032e,Dimapur,Dimapur,Nagaland,7562,12,2026-04-01T08:16:52.826469,78.74,7.43,4.81,4.1
fd21184a-d3a4-4482-b778-cc24428c95e3,JAL-0196,water_quality,active,1.0.0,Industrial Estate monitoring point,25.89944,93.69972,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.085960,afc26ed6-47d8-4322-b5c6-4170f65fd6e8,Industrial Estate,Dimapur,Nagaland,7735,12,2026-04-01T08:16:52.826469,78.1,7.45,4.85,4.2
5efe5fdd-b62c-4df2-b6ab-12a9c621bdcf,JAL-0197,water_quality,active,1.0.0,Jalukie monitoring point,25.8,93.79583,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.091924,f6a4789f-ee98-49b3-b856-9b6fa1d68f9d,Jalukie,Dimapur,Nagaland,7908,12,2026-04-01T08:16:52.826469,77.8,7.46,4.9,4.2
010f2afe-9b2e-4ead-acb6-908e8722db8a,JAL-0198,water_quality,active,1.0.0,Lumthi Colony monitoring point,25.9,93.76389,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.097577,3d37ca9f-148c-437f-b6c6-825f3ef2ccde,Lumthi Colony,Dimapur,Nagaland,8081,12,2026-04-01T08:16:52.826469,77.56,7.47,4.94,4.2
a3bbfda2-3408-4504-bce8-b52337ed88e1,JAL-0199,water_quality,active,1.0.0,Marwari Colony monitoring point,25.90278,93.72917,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.104743,a9cc7271-be90-4f8e-b9fd-ea1b67e9f0e9,Marwari Colony,Dimapur,Nagaland,8254,12,2026-04-01T08:16:52.826469,77.32,7.48,4.98,4.2
73796615-4a81-44d2-beb5-a477f443ef40,JAL-0200,water_quality,active,1.0.0,Purana Bazar monitoring point,25.915,93.74944,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.110902,de336042-a579-4023-beb7-9e4ba80e6cbc,Purana Bazar,Dimapur,Nagaland,8427,12,2026-04-01T08:16:52.826469,76.68,7.49,5.02,4.3
bb303d29-d93e-4c2c-8869-fe28942d6d6f,JAL-0201,water_quality,active,1.0.0,Singrijan monitoring point,25.83333,93.71667,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.116690,be097cd1-aa6a-44bd-90d3-eda96c6ef6d8,Singrijan,Dimapur,Nagaland,8600,12,2026-04-01T08:16:52.826469,76.38,7.51,5.07,4.3
2029503c-a1e9-4f8c-8af2-7062c1322b23,JAL-0202,water_quality,active,1.0.0,Amna monitoring point,20.84889,85.16889,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.122189,a5b0a186-e1b7-4765-8153-2b64a4d6b555,Amna,Anugul,Odisha,8773,12,2026-04-01T08:16:52.826469,76.14,7.52,5.11,4.3
5df84d85-6288-404a-9fcc-2e517b1bb89e,JAL-0203,water_quality,active,1.0.0,Athamallik monitoring point,20.72194,84.53139,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.129110,75c65ab2-916b-42f0-956a-2dc9a15dda87,Athamallik,Anugul,Odisha,8946,12,2026-04-01T08:16:52.826469,75.5,7.53,5.15,4.4
5f419c7e-248e-452c-b2da-eb247557c457,JAL-0204,water_quality,active,1.0.0,Attamallick monitoring point,20.72167,84.53194,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.136767,06228ed9-272b-4c2a-bf95-1fc12368aa1e,Attamallick,Anugul,Odisha,9119,12,2026-04-01T08:16:52.826469,75.26,7.54,5.19,4.4
fc727833-541c-4351-acd8-c07a9b237e43,JAL-0205,water_quality,active,1.0.0,Bagharia monitoring point,21.10694,84.81583,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.143996,9dc18091-8957-426f-88c9-b5815a23c7ec,Bagharia,Anugul,Odisha,9292,12,2026-04-01T08:16:52.826469,74.96,7.55,5.24,4.4
fdcc15f3-31f5-47ec-b4ed-b57267389d8b,JAL-0206,water_quality,active,1.0.0,Balanda monitoring point,20.9275,85.15778,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.150243,c886b374-a227-4d89-912c-90c09514dd54,Balanda,Anugul,Odisha,9465,12,2026-04-01T08:16:52.826469,74.32,7.57,5.28,4.5
83612cdd-e2af-4b52-ae98-9ec07ab5bfae,JAL-0207,water_quality,active,1.0.0,Bamur monitoring point,21.01167,84.48611,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.157189,c212f8d4-c6b7-42e9-adf1-84c6eca60e00,Bamur,Anugul,Odisha,9638,12,2026-04-01T08:16:52.826469,92.08,7.58,5.32,0.0
e21b50aa-e259-418a-a9e7-4bef48f9686d,JAL-0208,water_quality,active,1.0.0,Bantala monitoring point,20.74306,85.06306,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.162229,69ff2386-b584-4dfd-82f6-a3d73b860de2,Bantala,Anugul,Odisha,9811,12,2026-04-01T08:16:52.826469,91.78,7.59,5.37,0.0
a12c2e7a-b368-4bfd-8c17-1117d8047e89,JAL-0209,water_quality,active,1.0.0,Bantala monitoring point,20.74167,85.06556,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.168054,0d7c471a-2a62-49be-8295-e791c192486d,Bantala,Anugul,Odisha,9984,12,2026-04-01T08:16:52.826469,91.14,7.6,5.41,0.1
acea448e-f32b-4538-bc75-c78163c74e19,JAL-0210,water_quality,active,1.0.0,Barhabahal monitoring point,20.755,85.1,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.173241,8baf0b02-0338-407d-bf32-8b6f359c6b47,Barhabahal,Anugul,Odisha,1157,12,2026-04-01T08:16:52.826469,90.9,7.61,5.45,0.1
f128dd4b-2c73-4cf4-a6bf-29ef83e8105b,JAL-0211,water_quality,active,1.0.0,Bhalugadia monitoring point,20.95806,85.01,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.179102,a4e1fbe7-9eea-428a-8af2-a48a99eb987d,Bhalugadia,Anugul,Odisha,1330,12,2026-04-01T08:16:52.826469,90.66,7.62,5.49,0.1
c9468c12-112b-4754-bd2b-a225d389a71a,JAL-0212,water_quality,active,1.0.0,Kilakasakudi monitoring point,10.93333,79.84167,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.186308,67f266d5-5ae9-4c66-b082-2f9ab06193da,Kilakasakudi,Karaikal,Puducherry,1503,12,2026-04-01T08:16:52.826469,89.96,7.64,5.54,0.2
8041129e-9156-4587-9b48-6c99323dc1f9,JAL-0213,water_quality,active,1.0.0,Kottucherry monitoring point,10.95833,79.81667,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.192510,ea0fc770-d17b-45d3-b27c-62c7eccbad2e,Kottucherry,Karaikal,Puducherry,1676,12,2026-04-01T08:16:52.826469,89.72,7.65,5.58,0.2
aac8fc05-739a-49ed-b612-9330e9a69137,JAL-0214,water_quality,active,1.0.0,Nedungadu monitoring point,10.975,79.775,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.199211,5bd2f1e2-002c-473c-bc73-f17ae933a733,Nedungadu,Karaikal,Puducherry,1849,12,2026-04-01T08:16:52.826469,89.48,7.66,5.62,0.2
aed48fa3-30d7-468d-868f-4c7fb1c4392b,JAL-0215,water_quality,active,1.0.0,Tirunallar monitoring point,10.975,79.775,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.204088,e2baf380-517f-4e27-95eb-1e15f3f012f5,Tirunallar,Karaikal,Puducherry,2022,12,2026-04-01T08:16:52.826469,88.84,7.67,5.66,0.3
488f7b28-53fe-423d-a025-ff886d13eafa,JAL-0216,water_quality,active,1.0.0,Kattukuppam monitoring point,11.8,79.78333,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.208427,e04fd4c3-6490-45bc-b286-32628d6e7a3c,Kattukuppam,Pondicherry,Puducherry,2195,12,2026-04-01T08:16:52.826469,88.54,7.68,5.71,0.3
61e6ca97-ed40-4a68-88c7-02ef04ed4157,JAL-0217,water_quality,active,1.0.0,Madagadipattu monitoring point,11.925,79.63333,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.214724,89510e8d-b95f-4910-bd85-0e2c3f06c13d,Madagadipattu,Pondicherry,Puducherry,2368,12,2026-04-01T08:16:52.826469,88.3,7.7,5.75,0.3
ac31d8ec-7307-4bd8-9e41-bb6a73fb0c17,JAL-0218,water_quality,active,1.0.0,Mangalam Iii monitoring point,11.89167,79.76667,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.222436,a020be20-7de0-4f02-b0e0-6732f3c9f47b,Mangalam Iii,Pondicherry,Puducherry,2541,12,2026-04-01T08:16:52.826469,88.06,7.71,5.79,0.3
67d6a56a-6cd4-43f5-8087-6e5e77349eb5,JAL-0219,water_quality,active,1.0.0,Pondicherry monitoring point,11.91194,79.82333,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.228918,630d3f5d-1a63-4c1a-88d5-e7a667eb2293,Pondicherry,Pondicherry,Puducherry,2714,12,2026-04-01T08:16:52.826469,87.36,7.72,5.84,0.4
0626228f-22d9-4f72-b267-656c2939a56d,JAL-0220,water_quality,active,1.0.0,Reddichavadi monitoring point,11.88333,79.76667,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.233566,39338cc3-3c56-4c13-9948-a4fcd438d556,Reddichavadi,Pondicherry,Puducherry,2887,12,2026-04-01T08:16:52.826469,87.12,7.73,5.88,0.4
1866dcd1-9414-4415-a5e5-0ad34f91d1e7,JAL-0221,water_quality,active,1.0.0,Villanur monitoring point,11.91667,79.75833,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.238236,0d674f53-f444-4950-affa-ba7d8588f6eb,Villanur,Pondicherry,Puducherry,3060,12,2026-04-01T08:16:52.826469,86.48,7.74,5.92,0.5
897c6ffe-ef2d-4582-aefa-05caf1495714,JAL-0222,water_quality,active,1.0.0,Ajnala monitoring point,31.84583,74.75833,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.242789,ef11e926-7840-477d-a870-15b1326a391c,Ajnala,Amritsar,Punjab,3233,12,2026-04-01T08:16:52.826469,86.24,7.76,5.96,0.5
